code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source
3570,3570.TWO,大塚,資訊服務業,TPEX,上櫃,2008/10/23,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
3577,3577.TWO,泓格,電腦及週邊設備業,TPEX,上櫃,2009/01/06,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3580,3580.TWO,友威科,其他電子業,TPEX,上櫃,2010/07/09,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3581,3581.TWO,博磊,半導體業,TPEX,上櫃,2015/01/20,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3587,3587.TWO,閎康,其他電子業,TPEX,上櫃,2009/08/18,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3594,3594.TWO,磐儀,電腦及週邊設備業,TPEX,上櫃,2013/05/07,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3597,3597.TWO,映興,電子零組件業,TPEX,上櫃,2020/03/09,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3609,3609.TWO,三一東林,電子零組件業,TPEX,上櫃,2011/01/11,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3611,3611.TWO,鼎翰,電腦及週邊設備業,TPEX,上櫃,2008/11/26,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3615,3615.TWO,安可,光電業,TPEX,上櫃,2009/04/15,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3623,3623.TWO,富晶通,光電業,TPEX,上櫃,2010/04/28,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3624,3624.TWO,光頡,電子零組件業,TPEX,上櫃,2011/03/16,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3625,3625.TWO,西勝,電腦及週邊設備業,TPEX,上櫃,2009/10/28,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3628,3628.TWO,盈正,其他電子業,TPEX,上櫃,2010/09/09,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3629,3629.TWO,地心引力,文化創意業,TPEX,上櫃,2020/06/01,ESVUFR,^TWII,文化創意業,TW,TWSE_ISIN
3630,3630.TWO,新鉅科,光電業,TPEX,上櫃,2010/04/26,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3631,3631.TWO,晟楠,電子零組件業,TPEX,上櫃,2010/12/20,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3632,3632.TWO,研勤,通信網路業,TPEX,上櫃,2011/01/11,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3646,3646.TWO,艾恩特,電子零組件業,TPEX,上櫃,2012/03/27,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3663,3663.TWO,鑫科,其他電子業,TPEX,上櫃,2012/11/20,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3664,3664.TWO,安瑞-KY,通信網路業,TPEX,上櫃,2010/06/24,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3666,3666.TWO,光耀,光電業,TPEX,上櫃,2014/12/04,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3672,3672.TWO,康聯訊,通信網路業,TPEX,上櫃,2015/04/20,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3675,3675.TWO,德微,半導體業,TPEX,上櫃,2012/06/29,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3680,3680.TWO,家登,半導體業,TPEX,上櫃,2011/08/31,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3684,3684.TWO,榮昌,通信網路業,TPEX,上櫃,2014/03/28,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3685,3685.TWO,元創精密,電機機械,TPEX,上櫃,2010/12/08,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
3687,3687.TWO,歐買尬,數位雲端,TPEX,上櫃,2020/06/01,ESVUFR,^TWII,數位雲端,TW,TWSE_ISIN
3689,3689.TWO,湧德,電子零組件業,TPEX,上櫃,2012/10/18,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3691,3691.TWO,碩禾,光電業,TPEX,上櫃,2010/11/18,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3693,3693.TWO,營邦,電腦及週邊設備業,TPEX,上櫃,2013/11/27,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3707,3707.TWO,漢磊,半導體業,TPEX,上櫃,2014/10/01,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3709,3709.TWO,鑫聯大投控,電腦及週邊設備業,TPEX,上櫃,1999/04/16,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3710,3710.TWO,連展投控,電子零組件業,TPEX,上櫃,2017/12/29,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3713,3713.TWO,新晶投控,綠能環保,TPEX,上櫃,2020/02/27,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
3718,3718.TWO,中光電投控,光電業,TPEX,上櫃,1999/01/20,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4102,4102.TWO,永日,生技醫療業,TPEX,上櫃,2001/03/20,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4105,4105.TWO,東洋,生技醫療業,TPEX,上櫃,2001/09/27,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4107,4107.TWO,邦特,生技醫療業,TPEX,上櫃,2002/03/04,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4109,4109.TWO,加捷生醫,生技醫療業,TPEX,上櫃,2002/08/08,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4111,4111.TWO,濟生,生技醫療業,TPEX,上櫃,1999/03/06,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4113,4113.TWO,聯上,建材營造業,TPEX,上櫃,2003/07/22,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
4114,4114.TWO,健喬,生技醫療業,TPEX,上櫃,2003/05/12,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4116,4116.TWO,明基醫,生技醫療業,TPEX,上櫃,2015/12/16,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4120,4120.TWO,友華,生技醫療業,TPEX,上櫃,2003/11/05,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4121,4121.TWO,優盛,生技醫療業,TPEX,上櫃,2003/07/25,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4123,4123.TWO,晟德,生技醫療業,TPEX,上櫃,2003/10/07,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4126,4126.TWO,太醫,生技醫療業,TPEX,上櫃,2004/02/09,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4127,4127.TWO,天良,生技醫療業,TPEX,上櫃,2005/07/29,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4128,4128.TWO,中天,生技醫療業,TPEX,上櫃,2006/06/09,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4129,4129.TWO,聯合,生技醫療業,TPEX,上櫃,2004/09/29,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4131,4131.TWO,浩泰,生技醫療業,TPEX,上櫃,2004/04/09,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4138,4138.TWO,曜亞,生技醫療業,TPEX,上櫃,2010/12/29,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4139,4139.TWO,馬光-KY,生技醫療業,TPEX,上櫃,2011/04/29,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4147,4147.TWO,中裕,生技醫療業,TPEX,上櫃,2015/11/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4153,4153.TWO,鈺緯,生技醫療業,TPEX,上櫃,2013/05/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4154,4154.TWO,樂威科-KY,其他業,TPEX,上櫃,2011/12/28,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
4157,4157.TWO,太景*-KY,生技醫療業,TPEX,上櫃,2013/08/30,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4160,4160.TWO,訊聯基因,生技醫療業,TPEX,上櫃,2012/09/17,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4161,4161.TWO,聿新科,生技醫療業,TPEX,上櫃,2013/06/26,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4162,4162.TWO,智擎,生技醫療業,TPEX,上櫃,2012/09/18,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4163,4163.TWO,鐿鈦,生技醫療業,TPEX,上櫃,2012/11/15,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4166,4166.TWO,友霖,生技醫療業,TPEX,上櫃,2025/08/21,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4167,4167.TWO,松瑞藥,生技醫療業,TPEX,上櫃,2015/09/08,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4168,4168.TWO,醣聯,生技醫療業,TPEX,上櫃,2012/12/18,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4171,4171.TWO,瑞基,農業科技業,TPEX,上櫃,2018/03/28,ESVUFR,^TWII,農業科技業,TW,TWSE_ISIN
4173,4173.TWO,久裕,生技醫療業,TPEX,上櫃,2013/10/31,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4174,4174.TWO,浩鼎,生技醫療業,TPEX,上櫃,2015/03/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4175,4175.TWO,杏一,生技醫療業,TPEX,上櫃,2014/04/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4183,4183.TWO,福永生技,生技醫療業,TPEX,上櫃,2017/03/09,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4188,4188.TWO,安克,生技醫療業,TPEX,上櫃,2015/03/24,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4192,4192.TWO,杏國,生技醫療業,TPEX,上櫃,2014/10/28,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4198,4198.TWO,欣大健康,生技醫療業,TPEX,上櫃,2014/12/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4205,4205.TWO,中華食,食品工業,TPEX,上櫃,1999/01/31,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN
4207,4207.TWO,環泰,食品工業,TPEX,上櫃,2000/01/21,ESVUFR,^TWII,食品工業,TW,TWSE_ISIN
4303,4303.TWO,信立,塑膠工業,TPEX,上櫃,1999/03/10,ESVUFR,^TWII,塑膠工業,TW,TWSE_ISIN
4304,4304.TWO,勝昱,塑膠工業,TPEX,上櫃,2000/01/27,ESVUFR,^TWII,塑膠工業,TW,TWSE_ISIN
4305,4305.TWO,世坤,塑膠工業,TPEX,上櫃,2000/09/28,ESVUFR,^TWII,塑膠工業,TW,TWSE_ISIN
4401,4401.TWO,東隆興,紡織纖維,TPEX,上櫃,1996/05/09,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4402,4402.TWO,郡都開發,紡織纖維,TPEX,上櫃,1997/07/23,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4406,4406.TWO,新昕纖,紡織纖維,TPEX,上櫃,1999/01/14,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4413,4413.TWO,飛寶企業,紡織纖維,TPEX,上櫃,1999/07/29,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4416,4416.TWO,三圓,建材營造業,TPEX,上櫃,2000/05/06,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
4417,4417.TWO,金洲,紡織纖維,TPEX,上櫃,2000/11/07,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4419,4419.TWO,皇家美食,觀光餐旅,TPEX,上櫃,2001/06/26,ESVUFR,^TWII,觀光餐旅,TW,TWSE_ISIN
4420,4420.TWO,光明,紡織纖維,TPEX,上櫃,2002/04/18,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4430,4430.TWO,耀億,其他業,TPEX,上櫃,2011/06/09,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
4432,4432.TWO,銘旺實,紡織纖維,TPEX,上櫃,2012/11/26,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4433,4433.TWO,興采,紡織纖維,TPEX,上櫃,2014/11/03,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4442,4442.TWO,竣邦-KY,紡織纖維,TPEX,上櫃,2023/11/29,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4502,4502.TWO,健信,電機機械,TPEX,上櫃,1995/12/12,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4503,4503.TWO,金雨,電機機械,TPEX,上櫃,1996/12/19,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4506,4506.TWO,崇友,電機機械,TPEX,上櫃,1997/12/06,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4510,4510.TWO,高鋒,電機機械,TPEX,上櫃,1998/02/24,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4513,4513.TWO,福裕,電機機械,TPEX,上櫃,1998/03/25,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4523,4523.TWO,永彰,電機機械,TPEX,上櫃,1999/11/22,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4527,4527.TWO,方土霖,電機機械,TPEX,上櫃,2000/09/28,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4528,4528.TWO,江興鍛,電機機械,TPEX,上櫃,2001/02/12,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4529,4529.TWO,淳紳,其他業,TPEX,上櫃,2001/05/04,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
4530,4530.TWO,天意能創,觀光餐旅,TPEX,上櫃,2001/04/30,ESVUFR,^TWII,觀光餐旅,TW,TWSE_ISIN
4533,4533.TWO,協易機,電機機械,TPEX,上櫃,2002/04/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4534,4534.TWO,慶騰,電機機械,TPEX,上櫃,2003/03/31,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4535,4535.TWO,至興,電機機械,TPEX,上櫃,2003/04/16,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4538,4538.TWO,大詠城,電機機械,TPEX,上櫃,2019/01/15,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4541,4541.TWO,晟田,其他業,TPEX,上櫃,2014/07/22,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
4542,4542.TWO,科嶠,電子零組件業,TPEX,上櫃,2014/08/25,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4543,4543.TWO,萬在,電機機械,TPEX,上櫃,2016/03/15,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4549,4549.TWO,桓達,電機機械,TPEX,上櫃,2014/11/27,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4550,4550.TWO,長佳,電機機械,TPEX,上櫃,2015/03/18,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4554,4554.TWO,橙的,其他電子業,TPEX,上櫃,2016/08/05,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
4556,4556.TWO,旭然,其他業,TPEX,上櫃,2015/12/22,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
4558,4558.TWO,寶緯,電機機械,TPEX,上櫃,2022/03/17,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4561,4561.TWO,健椿,電機機械,TPEX,上櫃,2018/06/11,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4563,4563.TWO,百德,電機機械,TPEX,上櫃,2018/07/12,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4568,4568.TWO,科際精密,電機機械,TPEX,上櫃,2018/10/03,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4577,4577.TWO,達航科技,其他電子業,TPEX,上櫃,2022/06/14,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
4580,4580.TWO,捷流閥業,電機機械,TPEX,上櫃,2020/01/06,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4584,4584.TWO,君帆,電機機械,TPEX,上櫃,2022/10/05,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4609,4609.TWO,唐鋒,居家生活,TPEX,上櫃,2000/05/19,ESVUFR,^TWII,居家生活,TW,TWSE_ISIN
4702,4702.TWO,中美實,居家生活,TPEX,上櫃,1995/04/21,ESVUFR,^TWII,居家生活,TW,TWSE_ISIN
4706,4706.TWO,大恭,化學工業,TPEX,上櫃,1998/04/17,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4707,4707.TWO,磐亞,化學工業,TPEX,上櫃,1998/05/20,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4711,4711.TWO,永純,化學工業,TPEX,上櫃,1999/02/24,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4714,4714.TWO,永捷,化學工業,TPEX,上櫃,2000/03/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4716,4716.TWO,大立,化學工業,TPEX,上櫃,2000/03/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4721,4721.TWO,美琪瑪,化學工業,TPEX,上櫃,2001/03/09,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4726,4726.TWO,永昕,生技醫療業,TPEX,上櫃,2013/12/25,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4728,4728.TWO,雙美,生技醫療業,TPEX,上櫃,2012/01/10,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4729,4729.TWO,熒茂,光電業,TPEX,上櫃,2009/02/24,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4735,4735.TWO,豪展,生技醫療業,TPEX,上櫃,2011/08/16,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4741,4741.TWO,泓瀚,化學工業,TPEX,上櫃,2017/09/26,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4743,4743.TWO,合一,生技醫療業,TPEX,上櫃,2011/09/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4744,4744.TWO,皇將,生技醫療業,TPEX,上櫃,2018/07/12,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4745,4745.TWO,合富-KY,生技醫療業,TPEX,上櫃,2013/01/30,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4747,4747.TWO,強生*,生技醫療業,TPEX,上櫃,2013/12/25,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4749,4749.TWO,新應材,半導體業,TPEX,上櫃,2025/01/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4754,4754.TWO,國碳科,化學工業,TPEX,上櫃,2016/09/28,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4760,4760.TWO,勤凱,其他電子業,TPEX,上櫃,2019/03/21,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
4767,4767.TWO,誠泰科技,化學工業,TPEX,上櫃,2018/10/29,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4768,4768.TWO,晶呈科技,化學工業,TPEX,上櫃,2022/04/13,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4772,4772.TWO,台特化,化學工業,TPEX,上櫃,2024/09/20,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4804,4804.TWO,大略-KY,觀光餐旅,TPEX,上櫃,2015/12/04,ESVUFR,^TWII,觀光餐旅,TW,TWSE_ISIN
4806,4806.TWO,桂田文創,文化創意業,TPEX,上櫃,2016/03/09,ESVUFR,^TWII,文化創意業,TW,TWSE_ISIN
4903,4903.TWO,聯光通,通信網路業,TPEX,上櫃,2001/05/14,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4905,4905.TWO,台聯電,生技醫療業,TPEX,上櫃,2026/06/01,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4907,4907.TWO,富宇,建材營造業,TPEX,上櫃,2002/03/04,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
4908,4908.TWO,前鼎,通信網路業,TPEX,上櫃,2002/02/27,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4909,4909.TWO,新復興,通信網路業,TPEX,上櫃,2002/11/28,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4911,4911.TWO,德英,生技醫療業,TPEX,上櫃,2011/03/21,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4923,4923.TWO,力士,半導體業,TPEX,上櫃,2022/03/14,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4924,4924.TWO,欣厚-KY,綠能環保,TPEX,上櫃,2011/10/18,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
4931,4931.TWO,新盛力,電腦及週邊設備業,TPEX,上櫃,2019/09/17,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
4933,4933.TWO,友輝,光電業,TPEX,上櫃,2010/05/04,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4939,4939.TWO,亞電,電子零組件業,TPEX,上櫃,2011/09/19,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4946,4946.TWO,辣椒,文化創意業,TPEX,上櫃,2011/06/10,ESVUFR,^TWII,文化創意業,TW,TWSE_ISIN
4950,4950.TWO,金耘國際,鋼鐵工業,TPEX,上櫃,2012/04/27,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
4951,4951.TWO,精拓科,半導體業,TPEX,上櫃,2022/11/03,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4953,4953.TWO,緯致,資訊服務業,TPEX,上櫃,2026/07/30,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
4966,4966.TWO,譜瑞-KY,半導體業,TPEX,上櫃,2011/09/13,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4971,4971.TWO,IET-KY,半導體業,TPEX,上櫃,2013/07/24,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4972,4972.TWO,湯石照明,光電業,TPEX,上櫃,2013/06/17,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4973,4973.TWO,廣穎,半導體業,TPEX,上櫃,2012/06/19,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4974,4974.TWO,亞泰,電子零組件業,TPEX,上櫃,2011/11/29,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4979,4979.TWO,華星光,通信網路業,TPEX,上櫃,2011/12/12,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4991,4991.TWO,環宇-KY,半導體業,TPEX,上櫃,2014/09/15,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4995,4995.TWO,晶達,光電業,TPEX,上櫃,2012/05/09,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5009,5009.TWO,榮剛,鋼鐵工業,TPEX,上櫃,1998/10/17,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5011,5011.TWO,久陽,鋼鐵工業,TPEX,上櫃,1999/05/06,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5013,5013.TWO,強新,鋼鐵工業,TPEX,上櫃,2000/05/08,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5014,5014.TWO,建錩,鋼鐵工業,TPEX,上櫃,2001/02/15,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5015,5015.TWO,華祺,鋼鐵工業,TPEX,上櫃,2000/12/15,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5016,5016.TWO,松和,鋼鐵工業,TPEX,上櫃,2001/03/05,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5201,5201.TWO,凱衛,資訊服務業,TPEX,上櫃,2000/10/12,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5202,5202.TWO,力新,資訊服務業,TPEX,上櫃,2000/10/18,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5205,5205.TWO,中茂,綠能環保,TPEX,上櫃,2001/05/14,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
5206,5206.TWO,坤悅,建材營造業,TPEX,上櫃,2001/10/08,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5209,5209.TWO,新鼎,其他業,TPEX,上櫃,2002/02/25,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
5210,5210.TWO,寶碩,資訊服務業,TPEX,上櫃,2002/04/25,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5211,5211.TWO,蒙恬,資訊服務業,TPEX,上櫃,2002/12/23,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5212,5212.TWO,凌網,資訊服務業,TPEX,上櫃,2003/03/24,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5213,5213.TWO,亞昕,建材營造業,TPEX,上櫃,2003/04/24,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5220,5220.TWO,萬達光電,光電業,TPEX,上櫃,2018/04/26,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5223,5223.TWO,安力-KY,電腦及週邊設備業,TPEX,上櫃,2018/07/02,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
5227,5227.TWO,立凱-KY,電子零組件業,TPEX,上櫃,2013/12/09,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5228,5228.TWO,鈺鎧,電子零組件業,TPEX,上櫃,2022/05/20,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5230,5230.TWO,雷笛克光學,光電業,TPEX,上櫃,2012/06/05,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5245,5245.TWO,智晶,光電業,TPEX,上櫃,2015/05/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5251,5251.TWO,天鉞電,光電業,TPEX,上櫃,2012/11/26,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5263,5263.TWO,智崴,文化創意業,TPEX,上櫃,2012/12/18,ESVUFR,^TWII,文化創意業,TW,TWSE_ISIN
5272,5272.TWO,笙科,半導體業,TPEX,上櫃,2013/05/30,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5274,5274.TWO,信驊,半導體業,TPEX,上櫃,2013/04/30,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5276,5276.TWO,達輝-KY,其他業,TPEX,上櫃,2014/06/12,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
5278,5278.TWO,尚凡*,數位雲端,TPEX,上櫃,2013/06/04,ESVUFR,^TWII,數位雲端,TW,TWSE_ISIN
5287,5287.TWO,數字,數位雲端,TPEX,上櫃,2014/01/20,ESVUFR,^TWII,數位雲端,TW,TWSE_ISIN
5289,5289.TWO,宜鼎,電腦及週邊設備業,TPEX,上櫃,2013/11/27,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
5291,5291.TWO,邑昇,電子零組件業,TPEX,上櫃,2014/12/23,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5299,5299.TWO,杰力,半導體業,TPEX,上櫃,2018/01/23,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5301,5301.TWO,寶得利,觀光餐旅,TPEX,上櫃,1990/06/25,ESVUFR,^TWII,觀光餐旅,TW,TWSE_ISIN
5302,5302.TWO,太欣,半導體業,TPEX,上櫃,1991/01/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5309,5309.TWO,系統電,電子零組件業,TPEX,上櫃,1996/03/18,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5310,5310.TWO,天剛,資訊服務業,TPEX,上櫃,1996/04/09,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
